NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3339444,2022-12-30,2022-12-30,15:38:29,15:43:00,10817.0,2395000.0,"4,517",163.5,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3339523,2022-12-30,2022-12-30,16:27:30,16:31:01,9908.0,2818000.0,"3,517",162.7,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3337891,2022-12-27,2022-12-27,14:48:30,14:50:01,3185.0,2100000.0,"1,517",175.3,177.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3339451,2022-12-30,2022-12-30,15:43:29,16:05:02,65637.0,3046000.0,"21,550",164.1,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3339528,2022-12-30,2022-12-30,16:31:30,16:34:00,5500.0,2200000.0,"2,500",163.2,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3337563,2022-12-26,2022-12-26,15:05:29,15:08:00,5033.0,2000000.0,"2,517",162.0,164.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3337794,2022-12-27,2022-12-27,12:58:29,13:14:00,50138.0,3231000.0,"15,517",177.4,179.7,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 16,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3337897,2022-12-27,2022-12-27,14:52:30,15:15:01,112273.0,4986000.0,"22,517",176.1,180.0,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335560,2022-12-22,2022-12-22,15:22:31,15:28:00,15793.0,2880000.0,"5,483",164.3,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335181,2022-12-22,2022-12-22,07:49:28,07:51:00,3220.0,2100000.0,"1,533",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335287,2022-12-22,2022-12-22,08:27:30,09:00:02,116460.0,3580000.0,"32,533",170.6,172.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335191,2022-12-22,2022-12-22,07:51:29,08:03:00,26770.0,2324000.0,"11,517",163.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335194,2022-12-22,2022-12-22,07:52:29,07:57:00,12253.0,2713000.0,"4,517",174.4,177.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335214,2022-12-22,2022-12-22,08:03:30,08:10:02,16327.0,2499000.0,"6,533",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335151,2022-12-22,2022-12-22,07:39:28,07:48:00,17920.0,2100000.0,"8,533",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
3335170,2022-12-22,2022-12-22,07:45:28,08:20:02,115373.0,3338000.0,"34,567",176.1,178.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 35,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3
2940547,2022-02-22,2022-02-22,06:56:28,06:58:00,4907.0,3200000.0,"1,533",163.8,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940551,2022-02-22,2022-02-22,07:02:28,07:05:00,5727.0,2261000.0,"2,533",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943142,2022-02-24,2022-02-24,07:54:32,08:09:00,42265.0,2922000.0,"14,467",164.5,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944509,2022-02-25,2022-02-25,14:12:33,14:15:02,7402.0,2981000.0,"2,483",173.6,176.5,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944674,2022-02-25,2022-02-25,15:00:33,15:08:00,20697.0,2778000.0,"7,450",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940103,2022-02-21,2022-02-21,08:48:33,08:51:00,5483.0,2238000.0,"2,450",179.4,181.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940678,2022-02-22,2022-02-22,07:53:32,07:55:02,3750.0,2500000.0,"1,500",163.0,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943229,2022-02-24,2022-02-24,08:29:33,08:32:00,5145.0,2100000.0,"2,450",179.2,181.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2945142,2022-02-25,2022-02-25,16:19:34,16:26:00,23580.0,3665000.0,"6,433",179.5,183.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940684,2022-02-22,2022-02-22,07:55:32,08:07:00,32577.0,2841000.0,"11,467",179.6,183.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940942,2022-02-22,2022-02-22,09:11:32,09:14:00,5127.0,2078000.0,"2,467",144.1,156.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2942953,2022-02-23,2022-02-23,17:58:35,18:10:02,40872.0,3570000.0,"11,450",163.0,167.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943239,2022-02-24,2022-02-24,08:32:32,08:35:02,4553.0,1821000.0,"2,500",180.2,182.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940947,2022-02-22,2022-02-22,09:13:33,09:15:02,4302.0,2900000.0,"1,483",164.6,167.5,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940950,2022-02-22,2022-02-22,09:15:32,09:20:03,10682.0,2365000.0,"4,517",144.1,157.4,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2942379,2022-02-23,2022-02-23,15:33:34,17:46:34,972145.0,7309000.0,"133,000",160.8,162.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,accident (with cleaning/storage),VWM 6,Accidents,Accident,Accident,Accident,4
2945679,2022-02-25,2022-02-25,18:09:33,18:11:00,3480.0,2400000.0,"1,450",164.3,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2939911,2022-02-21,2022-02-21,07:24:29,07:27:00,7298.0,2900000.0,"2,517",163.5,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940016,2022-02-21,2022-02-21,08:02:32,08:11:00,25987.0,3069000.0,"8,467",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940958,2022-02-22,2022-02-22,09:20:32,09:31:00,24590.0,2349000.0,"10,467",144.1,157.2,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2941988,2022-02-23,2022-02-23,07:13:29,07:35:20,67075.0,3070000.0,"21,850",175.5,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943542,2022-02-24,2022-02-24,15:13:34,15:23:00,24633.0,2611000.0,"9,433",162.8,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2939916,2022-02-21,2022-02-21,07:28:29,07:31:00,8305.0,3300000.0,"2,517",181.9,185.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940707,2022-02-22,2022-02-22,08:01:32,08:18:00,42317.0,2570000.0,"16,467",164.5,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943553,2022-02-24,2022-02-24,15:23:34,15:29:00,16010.0,2947000.0,"5,433",164.4,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943562,2022-02-24,2022-02-24,15:30:33,15:32:00,2900.0,2000000.0,"1,450",163.2,165.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943566,2022-02-24,2022-02-24,15:33:33,15:47:00,44105.0,3279000.0,"13,450",164.1,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944424,2022-02-25,2022-02-25,13:34:33,13:36:00,5220.0,3600000.0,"1,450",164.6,168.2,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 1,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2939920,2022-02-21,2022-02-21,07:30:30,07:44:00,36772.0,2724000.0,"13,500",164.3,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944559,2022-02-25,2022-02-25,14:28:34,14:33:00,11630.0,2623000.0,"4,433",173.7,177.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943101,2022-02-24,2022-02-24,07:33:29,07:35:02,3255.0,2100000.0,"1,550",163.6,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943182,2022-02-24,2022-02-24,08:09:32,08:11:00,6013.0,4100000.0,"1,467",164.4,168.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944436,2022-02-25,2022-02-25,13:41:33,14:22:49,123338.0,2989000.0,"41,267",166.5,169.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,defective vehicle (s),VWM 10,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,4
2940037,2022-02-21,2022-02-21,08:14:32,08:30:02,39462.0,2546000.0,"15,500",164.2,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943108,2022-02-24,2022-02-24,07:37:30,07:39:00,3300.0,2200000.0,"1,500",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943187,2022-02-24,2022-02-24,08:11:33,08:29:00,57402.0,3289000.0,"17,450",164.4,168.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940045,2022-02-21,2022-02-21,08:16:32,08:41:00,83988.0,3433000.0,"24,467",176.7,179.0,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 24,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940627,2022-02-22,2022-02-22,07:39:30,07:41:00,3600.0,2400000.0,"1,500",163.1,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943111,2022-02-24,2022-02-24,07:39:30,07:46:00,14442.0,2222000.0,"6,500",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944288,2022-02-25,2022-02-25,11:03:32,11:06:00,5427.0,2200000.0,"2,467",164.7,166.9,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944582,2022-02-25,2022-02-25,14:34:33,14:39:00,23213.0,5216000.0,"4,450",175.9,181.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2945696,2022-02-25,2022-02-25,18:15:34,18:21:00,14013.0,2579000.0,"5,433",162.9,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944926,2022-02-25,2022-02-25,15:49:35,15:55:02,13313.0,2443000.0,"5,450",164.5,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2940631,2022-02-22,2022-02-22,07:41:31,07:43:00,3263.0,2200000.0,"1,483",163.6,165.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2942864,2022-02-23,2022-02-23,17:35:35,17:58:00,77653.0,3464000.0,"22,417",164.1,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943996,2022-02-24,2022-02-24,17:36:35,17:52:00,44585.0,2892000.0,"15,417",162.7,164.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944291,2022-02-25,2022-02-25,11:12:32,11:14:00,3227.0,2200000.0,"1,467",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 1,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944861,2022-02-25,2022-02-25,15:38:33,15:40:02,4450.0,3000000.0,"1,483",179.6,182.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2939956,2022-02-21,2022-02-21,07:46:31,07:52:00,13140.0,2396000.0,"5,483",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2943124,2022-02-24,2022-02-24,07:46:31,07:53:00,15958.0,2461000.0,"6,483",164.3,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944874,2022-02-25,2022-02-25,15:40:34,16:04:00,105782.0,4514000.0,"23,433",179.6,183.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2942039,2022-02-23,2022-02-23,07:51:31,08:41:00,217085.0,4387000.0,"49,483",171.5,173.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 49,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944601,2022-02-25,2022-02-25,14:42:32,14:45:02,6257.0,2503000.0,"2,500",164.7,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2944604,2022-02-25,2022-02-25,14:43:31,14:45:02,5460.0,3600000.0,"1,517",180.0,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
2945048,2022-02-25,2022-02-25,16:06:35,16:08:00,5383.0,3800000.0,"1,417",164.4,168.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,4
