NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause Code Progression,Cause Code,Cause 1,Cause 2,Cause 3,Cause 4,Month
2995826,2022-04-20,2022-04-20,16:17:28,16:20:03,5517.0,2135000.0,"2,583",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997109,2022-04-21,2022-04-21,08:13:29,08:54:00,136853.0,3378000.0,"40,517",175.8,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 41,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992185,2022-04-18,2022-04-18,18:42:25,18:44:00,3642.0,2300000.0,"1,583",164.2,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993539,2022-04-19,2022-04-19,11:57:27,12:15:02,58283.0,3315000.0,"17,583",163.4,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,accident and (traffic jam outside striker without cause),VWM 13,"[000], [ACI], [000]",ACI,Accidents,Accident,Accident,Accident,1
2993641,2022-04-19,2022-04-19,13:48:28,13:59:00,29800.0,2829000.0,"10,533",164.1,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 11,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995057,2022-04-20,2022-04-20,07:31:25,07:33:00,4117.0,2600000.0,"1,583",164.5,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995195,2022-04-20,2022-04-20,08:01:27,08:06:00,13703.0,3012000.0,"4,550",176.0,178.8,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997449,2022-04-21,2022-04-21,08:55:29,08:57:00,3792.0,2500000.0,"1,517",164.3,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997519,2022-04-21,2022-04-21,09:02:28,09:07:02,10920.0,2391000.0,"4,567",163.3,165.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992192,2022-04-18,2022-04-18,19:25:24,19:28:00,9460.0,3638000.0,"2,600",163.0,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992193,2022-04-18,2022-04-18,19:28:25,19:30:00,4275.0,2700000.0,"1,583",163.9,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992194,2022-04-18,2022-04-18,19:32:26,19:41:00,26660.0,3112000.0,"8,567",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 9,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993464,2022-04-19,2022-04-19,10:29:27,10:35:02,15657.0,2804000.0,"5,583",164.6,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995011,2022-04-20,2022-04-20,07:06:24,07:09:00,6205.0,2387000.0,"2,600",163.4,165.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995274,2022-04-20,2022-04-20,08:18:27,08:21:00,5650.0,2216000.0,"2,550",179.0,181.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995424,2022-04-20,2022-04-20,08:49:27,08:53:00,8133.0,2291000.0,"3,550",179.6,182.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995635,2022-04-20,2022-04-20,15:17:28,15:21:00,7888.0,2233000.0,"3,533",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995643,2022-04-20,2022-04-20,15:23:28,15:25:03,3167.0,2000000.0,"1,583",164.3,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997624,2022-04-21,2022-04-21,09:18:27,09:26:00,20787.0,2753000.0,"7,550",176.0,178.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997678,2022-04-21,2022-04-21,09:31:30,09:34:02,6767.0,2671000.0,"2,533",176.1,178.7,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997753,2022-04-21,2022-04-21,09:57:27,10:03:00,16120.0,2905000.0,"5,550",164.1,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992308,2022-04-19,2022-04-19,06:57:24,07:03:00,15678.0,2800000.0,"5,600",164.2,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992406,2022-04-19,2022-04-19,07:36:25,07:38:00,3325.0,2100000.0,"1,583",181.6,183.7,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993557,2022-04-19,2022-04-19,12:15:27,12:19:00,8665.0,2441000.0,"3,550",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995015,2022-04-20,2022-04-20,07:10:25,07:12:00,3325.0,2100000.0,"1,583",163.3,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995016,2022-04-20,2022-04-20,07:12:25,07:27:02,45248.0,3096000.0,"14,617",163.4,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995066,2022-04-20,2022-04-20,07:35:26,07:48:00,35292.0,2808000.0,"12,567",164.0,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 13,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995782,2022-04-20,2022-04-20,16:09:29,16:11:03,5483.0,3500000.0,"1,567",164.6,168.1,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995916,2022-04-20,2022-04-20,16:32:29,16:35:19,6473.0,2285000.0,"2,833",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997563,2022-04-21,2022-04-21,09:07:28,09:34:02,83803.0,3154000.0,"26,567",164.2,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 27,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997703,2022-04-21,2022-04-21,09:39:28,09:41:00,3527.0,2300000.0,"1,533",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997704,2022-04-21,2022-04-21,09:39:28,09:41:00,3067.0,2000000.0,"1,533",180.5,182.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992201,2022-04-18,2022-04-18,19:42:25,19:47:00,11283.0,2462000.0,"4,583",166.4,168.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992314,2022-04-19,2022-04-19,07:00:24,07:02:00,3200.0,2000000.0,"1,600",181.6,183.6,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992408,2022-04-19,2022-04-19,07:37:25,07:41:00,9133.0,2549000.0,"3,583",163.6,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993478,2022-04-19,2022-04-19,10:37:28,10:58:00,60788.0,2960000.0,"20,533",164.4,168.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 21,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993565,2022-04-19,2022-04-19,12:20:27,12:22:00,3410.0,2200000.0,"1,550",166.8,169.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995437,2022-04-20,2022-04-20,08:53:27,08:55:01,3290.0,2100000.0,"1,567",180.9,183.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995789,2022-04-20,2022-04-20,16:11:28,16:13:01,3255.0,2100000.0,"1,550",164.6,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997768,2022-04-21,2022-04-21,10:03:27,10:14:00,31545.0,2990000.0,"10,550",163.3,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 11,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997988,2022-04-21,2022-04-21,14:45:28,14:48:00,7290.0,2878000.0,"2,533",164.4,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2998336,2022-04-21,2022-04-21,16:18:29,16:21:00,6108.0,2427000.0,"2,517",163.9,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996721,2022-04-21,2022-04-21,07:01:25,07:20:02,68540.0,3682000.0,"18,617",164.6,166.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 19,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996759,2022-04-21,2022-04-21,07:21:26,07:23:00,7520.0,4800000.0,"1,567",164.4,169.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992206,2022-04-18,2022-04-18,19:50:24,19:53:00,7880.0,3031000.0,"2,600",164.7,168.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992207,2022-04-18,2022-04-18,19:53:24,19:55:00,3200.0,2000000.0,"1,600",179.6,181.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992851,2022-04-19,2022-04-19,08:27:28,08:35:02,18008.0,2380000.0,"7,567",163.5,165.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992936,2022-04-19,2022-04-19,08:36:28,08:44:00,19828.0,2632000.0,"7,533",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993668,2022-04-19,2022-04-19,14:07:28,14:09:00,3067.0,2000000.0,"1,533",163.6,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993675,2022-04-19,2022-04-19,14:14:27,14:18:00,8465.0,2385000.0,"3,550",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993892,2022-04-19,2022-04-19,16:18:29,16:27:00,22993.0,2700000.0,"8,517",166.8,169.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995147,2022-04-20,2022-04-20,07:53:27,07:55:01,5797.0,3700000.0,"1,567",181.6,185.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995214,2022-04-20,2022-04-20,08:05:28,08:08:00,5667.0,2237000.0,"2,533",181.3,183.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995442,2022-04-20,2022-04-20,08:55:29,08:58:02,7395.0,2900000.0,"2,550",181.6,184.5,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2995854,2022-04-20,2022-04-20,16:21:28,16:23:01,3255.0,2100000.0,"1,550",163.6,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996763,2022-04-21,2022-04-21,07:22:26,07:42:00,52768.0,2697000.0,"19,567",181.9,184.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 20,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996766,2022-04-21,2022-04-21,07:23:28,07:25:02,7050.0,4500000.0,"1,567",164.5,169.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996803,2022-04-21,2022-04-21,07:33:27,07:35:02,6333.0,4000000.0,"1,583",181.6,185.6,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2996834,2022-04-21,2022-04-21,07:38:27,07:45:02,18572.0,2821000.0,"6,583",181.6,183.8,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 7,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992213,2022-04-18,2022-04-18,20:00:24,20:13:00,37648.0,2988000.0,"12,600",163.8,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 13,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992422,2022-04-19,2022-04-19,07:39:26,07:41:00,3290.0,2100000.0,"1,567",159.7,161.8,A,15,A15,descending,Elst,Valburg,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992504,2022-04-19,2022-04-19,07:49:26,07:55:01,18857.0,3377000.0,"5,583",159.6,162.8,A,15,A15,descending,Elst,Valburg,Nijmegen,Gorinchem,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993485,2022-04-19,2022-04-19,10:43:27,10:45:02,5067.0,3200000.0,"1,583",181.6,184.8,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2997180,2022-04-21,2022-04-21,08:21:28,08:39:03,60122.0,3419000.0,"17,583",181.6,183.8,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 18,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992329,2022-04-19,2022-04-19,07:12:25,07:16:00,10888.0,3039000.0,"3,583",181.6,184.5,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992330,2022-04-19,2022-04-19,07:14:25,07:52:00,157730.0,4197000.0,"37,583",179.4,183.8,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 38,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2992514,2022-04-19,2022-04-19,07:50:26,07:52:00,3760.0,2400000.0,"1,567",181.6,184.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
2993032,2022-04-19,2022-04-19,08:44:28,08:49:00,13565.0,2992000.0,"4,533",178.9,181.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1
