NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3076507,2022-06-14,2022-06-14,17:12:29,17:17:00,10047.0,2224000.0,"4,517",154.7,156.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071780,2022-06-10,2022-06-10,17:47:29,17:53:00,19828.0,3594000.0,"5,517",154.0,158.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071958,2022-06-10,2022-06-10,18:54:27,19:16:00,102947.0,4777000.0,"21,550",159.2,161.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 22,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071965,2022-06-10,2022-06-10,19:08:27,19:12:00,10535.0,2968000.0,"3,550",160.0,163.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071623,2022-06-10,2022-06-10,17:22:29,17:25:02,9002.0,3530000.0,"2,550",161.3,164.8,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071970,2022-06-10,2022-06-10,19:18:27,19:24:03,19813.0,3538000.0,"5,600",156.1,160.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071118,2022-06-10,2022-06-10,16:14:29,16:20:09,13373.0,2360000.0,"5,667",154.2,156.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071204,2022-06-10,2022-06-10,16:23:29,16:58:00,114512.0,3318000.0,"34,517",157.5,160.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 35,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071714,2022-06-10,2022-06-10,17:37:29,17:40:02,10513.0,4123000.0,"2,550",161.9,165.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3076734,2022-06-14,2022-06-14,17:36:29,18:07:00,99108.0,3248000.0,"30,517",160.0,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 31,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071898,2022-06-10,2022-06-10,18:17:28,18:28:00,30850.0,2929000.0,"10,533",154.2,157.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071820,2022-06-10,2022-06-10,17:53:29,17:57:02,11005.0,3100000.0,"3,550",156.7,159.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3073473,2022-06-13,2022-06-13,10:41:26,11:24:21,177295.0,4131000.0,"42,917",153.4,155.6,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,accident (len),VWM 2,Accidents,Accident,Accident,Accident,7
3071734,2022-06-10,2022-06-10,17:40:29,17:43:00,15992.0,6354000.0,"2,517",160.4,166.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3075377,2022-06-14,2022-06-14,08:48:28,08:52:00,8292.0,2347000.0,"3,533",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3071916,2022-06-10,2022-06-10,18:24:28,18:26:00,3680.0,2400000.0,"1,533",160.3,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3075052,2022-06-14,2022-06-14,08:11:27,08:14:00,8287.0,3250000.0,"2,550",159.6,156.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3089662,2022-06-22,2022-06-22,08:16:27,08:22:00,14243.0,2566000.0,"5,550",161.0,158.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3090973,2022-06-22,2022-06-22,17:57:28,17:59:00,3220.0,2100000.0,"1,533",153.7,155.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3088264,2022-06-21,2022-06-21,15:52:29,15:58:00,15070.0,2732000.0,"5,517",156.9,159.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3089776,2022-06-22,2022-06-22,08:42:28,08:44:00,3680.0,2400000.0,"1,533",158.5,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3091083,2022-06-22,2022-06-22,19:10:26,19:14:00,11362.0,3186000.0,"3,567",153.9,157.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3089698,2022-06-22,2022-06-22,08:25:28,08:28:00,11847.0,4676000.0,"2,533",160.9,156.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3091005,2022-06-22,2022-06-22,18:13:29,18:15:02,4030.0,2600000.0,"1,550",154.3,156.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3089713,2022-06-22,2022-06-22,08:30:27,08:37:00,22972.0,3507000.0,"6,550",161.4,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3089915,2022-06-22,2022-06-22,09:14:27,09:36:54,66410.0,2958000.0,"22,450",161.0,158.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,demonstration,VWM 3,Protest,Actions or Demonstrations,Event,Event,7
3088595,2022-06-21,2022-06-21,16:50:30,16:53:01,7047.0,2800000.0,"2,517",160.3,163.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3088883,2022-06-21,2022-06-21,17:27:30,17:29:00,3000.0,2000000.0,"1,500",158.9,160.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3088973,2022-06-21,2022-06-21,17:36:30,17:42:00,13272.0,2413000.0,"5,500",161.2,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3102472,2022-06-30,2022-06-30,07:44:25,07:57:01,33138.0,2630000.0,"12,600",159.6,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3102669,2022-06-30,2022-06-30,08:26:27,08:29:00,5178.0,2031000.0,"2,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3103820,2022-06-30,2022-06-30,16:46:27,16:48:01,4073.0,2600000.0,"1,567",156.5,159.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3098808,2022-06-28,2022-06-28,07:48:25,09:24:00,559862.0,5857000.0,"95,583",157.8,155.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,fire near the road,VWM 6,Fire Near the Road,Dangerous Situation,Incident,Incident,7
3103837,2022-06-30,2022-06-30,16:49:27,16:56:01,18893.0,2877000.0,"6,567",157.6,160.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3103882,2022-06-30,2022-06-30,16:56:27,16:59:01,6488.0,2528000.0,"2,567",159.6,162.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3094951,2022-06-24,2022-06-24,16:15:28,16:31:01,34907.0,2245000.0,"15,550",158.4,160.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3091491,2022-06-23,2022-06-23,07:59:26,08:04:00,10917.0,2391000.0,"4,567",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3091773,2022-06-23,2022-06-23,08:43:27,09:08:00,87157.0,3550000.0,"24,550",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3092813,2022-06-23,2022-06-23,16:49:28,16:51:00,3833.0,2500000.0,"1,533",161.5,164.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3095983,2022-06-25,2022-06-25,13:06:26,13:09:00,5960.0,2322000.0,"2,567",161.2,158.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3091608,2022-06-23,2022-06-23,08:16:27,08:45:02,99910.0,3495000.0,"28,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3094907,2022-06-24,2022-06-24,16:11:28,16:14:00,5258.0,2076000.0,"2,533",157.6,159.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3095343,2022-06-24,2022-06-24,17:10:29,17:31:00,51748.0,2522000.0,"20,517",160.8,162.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3092635,2022-06-23,2022-06-23,16:22:28,16:45:02,81522.0,3612000.0,"22,567",156.1,158.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3094164,2022-06-24,2022-06-24,14:01:27,14:03:00,3255.0,2100000.0,"1,550",155.4,157.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079535,2022-06-16,2022-06-16,08:34:27,08:40:03,14618.0,2610000.0,"5,600",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079379,2022-06-16,2022-06-16,08:13:27,08:15:03,3200.0,2000000.0,"1,600",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078638,2022-06-15,2022-06-15,17:27:29,17:29:00,3185.0,2100000.0,"1,517",161.5,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079465,2022-06-16,2022-06-16,08:25:27,08:30:03,13290.0,2889000.0,"4,600",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083639,2022-06-17,2022-06-17,15:35:28,15:37:00,3067.0,2000000.0,"1,533",155.3,157.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079221,2022-06-16,2022-06-16,07:49:25,08:39:01,225380.0,4544000.0,"49,600",159.6,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 50,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080266,2022-06-16,2022-06-16,12:23:27,12:25:00,3255.0,2100000.0,"1,550",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080271,2022-06-16,2022-06-16,12:26:27,12:41:00,51270.0,3524000.0,"14,550",159.9,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,objects on the road,VWM 1,Objects on the Road,Load on the Road,Incident (Obstacle on the Road),Incident,7
3079327,2022-06-16,2022-06-16,08:05:27,08:07:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083672,2022-06-17,2022-06-17,15:39:29,16:12:00,89845.0,2763000.0,"32,517",157.7,160.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078582,2022-06-15,2022-06-15,17:20:29,17:22:00,3337.0,2200000.0,"1,517",158.5,160.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079341,2022-06-16,2022-06-16,08:07:27,08:09:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079425,2022-06-16,2022-06-16,08:19:27,08:21:00,6355.0,4100000.0,"1,550",159.7,155.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081451,2022-06-16,2022-06-16,17:02:29,17:06:01,7410.0,2097000.0,"3,533",161.2,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079521,2022-06-16,2022-06-16,08:32:28,08:34:00,3220.0,2100000.0,"1,533",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070797,2022-06-10,2022-06-10,15:38:29,15:46:01,16317.0,2166000.0,"7,533",154.0,156.0,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3069539,2022-06-09,2022-06-09,18:12:30,18:14:00,4500.0,3000000.0,"1,500",161.8,164.8,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3069470,2022-06-09,2022-06-09,17:59:30,18:02:03,5790.0,2271000.0,"2,550",161.3,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070908,2022-06-10,2022-06-10,15:51:29,16:06:02,36638.0,2518000.0,"14,550",157.2,159.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070750,2022-06-10,2022-06-10,15:33:29,16:09:00,126028.0,3548000.0,"35,517",157.2,160.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 36,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3069488,2022-06-09,2022-06-09,18:02:29,18:04:04,5067.0,3200000.0,"1,583",161.3,164.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070699,2022-06-10,2022-06-10,15:27:29,15:32:02,12203.0,2682000.0,"4,550",154.9,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
2948543,2022-03-03,2022-03-03,16:50:34,16:55:02,10235.0,2291000.0,"4,467",161.4,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2950199,2022-03-06,2022-03-06,14:58:31,15:36:07,108847.0,2895000.0,"37,600",157.7,155.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,objects on the road,VWM 3,Objects on the Road,Load on the Road,Incident (Obstacle on the Road),Incident,8
2954745,2022-03-11,2022-03-11,18:22:33,18:58:00,113552.0,3203000.0,"35,450",154.5,156.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,accident (with cleaning/storage),VWM 3,Accidents,Accident,Accident,Accident,8
2963015,2022-03-24,2022-03-24,08:06:33,08:15:02,20467.0,2413000.0,"8,483",157.4,155.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2962998,2022-03-24,2022-03-24,08:02:33,08:06:03,7350.0,2100000.0,"3,500",158.0,155.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2963138,2022-03-24,2022-03-24,08:37:34,09:05:02,95995.0,3495000.0,"27,467",153.9,155.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,accident (len),VWM 4,Accidents,Accident,Accident,Accident,8
2957592,2022-03-17,2022-03-17,08:15:33,08:26:00,28465.0,2724000.0,"10,450",159.7,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2969377,2022-03-31,2022-03-31,07:43:29,09:31:00,909445.0,8459000.0,"107,517",159.6,156.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 108,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2966862,2022-03-29,2022-03-29,08:12:31,08:25:02,37800.0,3020000.0,"12,517",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
